tac_code,manufacturer,model,device_type,operating_system,band_support,approved_date,status
321752,Netgear,Netgear X-37,router,Embedded Linux,GSM;WCDMA;LTE,2024-01-22,active
861538,Realme,Realme X-20,smartphone,Android,GSM;WCDMA;LTE;NR,2021-10-17,active
702343,Huawei,Huawei X-78,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2024-01-20,active
595273,Huawei,Huawei X-50,tablet,HarmonyOS,GSM;WCDMA;LTE,2024-05-08,active
444650,Xiaomi,Xiaomi X-39,smartphone,Android,GSM;WCDMA;LTE;NR,2025-02-23,active
352755,Oppo,Oppo X-56,smartphone,Android,GSM;WCDMA;LTE,2024-09-03,active
479895,Samsung,Samsung X-67,tablet,Android,GSM;WCDMA;LTE;NR,2021-10-27,active
966945,SimCom,SimCom X-62,iot,RTOS,GSM;WCDMA;NR,2025-03-20,active
372922,Lenovo,Lenovo X-50,tablet,Android,GSM;WCDMA;LTE,2023-07-17,active
255607,Realme,Realme X-35,smartphone,Android,GSM;WCDMA;LTE;NR,2023-01-06,active
226656,Vivo,Vivo X-70,smartphone,Android,GSM;WCDMA;LTE;NR,2021-01-27,active
552376,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE,2024-07-14,active
471581,Realme,Realme X-81,smartphone,Android,GSM;WCDMA;LTE,2022-02-11,active
964776,Huawei,Huawei X-15,router,HarmonyOS,GSM;WCDMA;LTE,2022-08-14,active
761475,Oppo,Oppo X-47,smartphone,Android,GSM;WCDMA;LTE;NR,2025-03-24,active
292362,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2022-11-21,active
575557,Oppo,Oppo X-32,smartphone,Android,GSM;WCDMA;LTE;NR,2024-05-25,active
201605,Oppo,Oppo X-53,smartphone,Android,GSM;WCDMA;LTE,2024-09-19,active
632915,ZTE,ZTE X-46,router,Embedded Linux,GSM;WCDMA;LTE,2022-03-05,active
143971,TP-Link,TP-Link X-65,router,Embedded Linux,GSM;WCDMA;LTE;NR,2024-10-11,active
204298,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE,2023-08-08,active
277545,Xiaomi,Xiaomi X-87,smartphone,Android,GSM;WCDMA;LTE;NR,2021-11-09,active
247852,Vivo,Vivo X-75,smartphone,Android,GSM;WCDMA;LTE;NR,2020-10-02,active
666052,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-06-07,active
395528,Telit,Telit X-66,iot,RTOS,GSM;WCDMA;NR,2023-05-04,active
851043,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE;NR,2020-03-09,active
867173,Lenovo,Lenovo X-20,tablet,Android,GSM;WCDMA;LTE;NR,2021-12-03,active
443005,Xiaomi,Xiaomi X-45,smartphone,Android,GSM;WCDMA;LTE;NR,2025-09-22,active
914791,Realme,Realme X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2020-07-04,active
839354,Lenovo,Lenovo X-34,tablet,Android,GSM;WCDMA;LTE;NR,2025-11-02,active
765318,Samsung,Samsung X-27,tablet,Android,GSM;WCDMA;LTE;NR,2021-11-07,active
378172,Oppo,Oppo X-33,smartphone,Android,GSM;WCDMA;LTE;NR,2022-03-07,active
765607,TP-Link,TP-Link X-10,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-09-20,active
318677,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE,2023-11-19,active
346117,Huawei,Huawei X-77,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2021-05-27,active
343157,ZTE,ZTE X-72,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-10-12,active
669810,Samsung,Samsung X-38,smartphone,Android,GSM;WCDMA;LTE,2022-07-15,active
441203,Oppo,Oppo X-24,smartphone,Android,GSM;WCDMA;LTE,2022-11-04,active
464462,Samsung,Samsung X-71,tablet,Android,GSM;WCDMA;LTE;NR,2023-10-14,active
820604,Xiaomi,Xiaomi X-44,smartphone,Android,GSM;WCDMA;LTE;NR,2023-01-18,active
909289,Realme,Realme X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2023-07-13,active
373363,Sierra Wireless,Sierra Wireless X-72,iot,Embedded Linux,GSM;WCDMA;NR,2022-11-27,active
147844,Oppo,Oppo X-38,smartphone,Android,GSM;WCDMA;LTE;NR,2021-09-07,active
917419,Lenovo,Lenovo X-26,tablet,Android,GSM;WCDMA;LTE;NR,2020-12-01,active
941390,Realme,Realme X-52,smartphone,Android,GSM;WCDMA;LTE;NR,2024-02-21,active
151605,Xiaomi,Xiaomi X-78,smartphone,Android,GSM;WCDMA;LTE,2021-09-13,active
852689,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2021-09-24,active
360784,Quectel,Quectel X-12,iot,RTOS,GSM;WCDMA;NR,2024-02-17,active
517267,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE,2021-11-25,active
821493,Xiaomi,Xiaomi X-25,smartphone,Android,GSM;WCDMA;LTE;NR,2023-11-13,active
237566,Netgear,Netgear X-20,router,Embedded Linux,GSM;WCDMA;LTE,2024-12-23,active
899419,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2024-03-04,active
871619,Oppo,Oppo X-34,smartphone,Android,GSM;WCDMA;LTE;NR,2022-06-14,active
637243,Lenovo,Lenovo X-45,tablet,Android,GSM;WCDMA;LTE;NR,2020-05-21,active
704190,Xiaomi,Xiaomi X-64,smartphone,Android,GSM;WCDMA;LTE,2023-09-09,active
606828,Realme,Realme X-78,smartphone,Android,GSM;WCDMA;LTE;NR,2023-01-16,active
862899,Xiaomi,Xiaomi X-79,smartphone,Android,GSM;WCDMA;LTE;NR,2023-04-19,active
126101,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE,2024-02-21,active
425698,Realme,Realme X-20,smartphone,Android,GSM;WCDMA;LTE,2021-04-28,active
613604,Samsung,Samsung X-28,smartphone,Android,GSM;WCDMA;LTE;NR,2023-09-24,active
980436,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE;NR,2022-07-10,active
876482,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE,2024-10-14,active
105842,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-08-11,active
783680,Oppo,Oppo X-71,smartphone,Android,GSM;WCDMA;LTE;NR,2025-12-03,active
210146,Samsung,Samsung X-58,smartphone,Android,GSM;WCDMA;LTE,2020-03-17,active
884490,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-01-14,active
619238,Vivo,Vivo X-72,smartphone,Android,GSM;WCDMA;LTE,2024-07-13,active
109708,Oppo,Oppo X-47,smartphone,Android,GSM;WCDMA;LTE;NR,2025-05-17,active
438046,Lenovo,Lenovo X-82,tablet,Android,GSM;WCDMA;LTE;NR,2021-05-17,active
818299,Vivo,Vivo X-57,smartphone,Android,GSM;WCDMA;LTE;NR,2022-08-15,active
320848,SimCom,SimCom X-31,iot,RTOS,GSM;WCDMA;NR,2023-01-11,active
536525,Oppo,Oppo X-18,smartphone,Android,GSM;WCDMA;LTE;NR,2020-05-23,active
296790,Samsung,Samsung X-78,smartphone,Android,GSM;WCDMA;LTE;NR,2020-01-20,active
591461,Samsung,Samsung X-54,smartphone,Android,GSM;WCDMA;LTE;NR,2021-06-21,active
114815,Sierra Wireless,Sierra Wireless X-46,iot,Embedded Linux,GSM;WCDMA;NR,2023-10-24,active
420602,Oppo,Oppo X-42,smartphone,Android,GSM;WCDMA;LTE;NR,2025-11-07,active
181239,Samsung,Samsung X-37,smartphone,Android,GSM;WCDMA;LTE,2022-10-04,active
232858,Huawei,Huawei X-52,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2024-10-09,active
946514,Huawei,Huawei X-36,tablet,HarmonyOS,GSM;WCDMA;LTE,2021-04-03,active
942377,Samsung,Samsung X-31,tablet,Android,GSM;WCDMA;LTE;NR,2020-06-03,active
154724,Oppo,Oppo X-64,smartphone,Android,GSM;WCDMA;LTE;NR,2022-05-17,active
896925,Vivo,Vivo X-60,smartphone,Android,GSM;WCDMA;LTE,2023-12-16,active
472235,Vivo,Vivo X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2024-04-06,active
764555,TP-Link,TP-Link X-65,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-12-26,active
362709,Huawei,Huawei X-93,tablet,HarmonyOS,GSM;WCDMA;LTE,2020-06-28,active
588715,Lenovo,Lenovo X-64,tablet,Android,GSM;WCDMA;LTE,2024-04-13,active
492383,Realme,Realme X-11,smartphone,Android,GSM;WCDMA;LTE,2022-09-07,active
105887,Xiaomi,Xiaomi X-22,smartphone,Android,GSM;WCDMA;LTE;NR,2022-09-01,active
736249,Realme,Realme X-45,smartphone,Android,GSM;WCDMA;LTE;NR,2023-01-23,active
838474,Realme,Realme X-17,smartphone,Android,GSM;WCDMA;LTE;NR,2020-12-16,active
737058,Huawei,Huawei X-32,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2025-09-26,active
208933,Samsung,Samsung X-88,smartphone,Android,GSM;WCDMA;LTE;NR,2021-12-24,active
285501,TP-Link,TP-Link X-20,router,Embedded Linux,GSM;WCDMA;LTE;NR,2020-01-15,active
768444,Lenovo,Lenovo X-22,tablet,Android,GSM;WCDMA;LTE;NR,2022-04-21,active
743829,Lenovo,Lenovo X-96,tablet,Android,GSM;WCDMA;LTE;NR,2022-12-06,active
715354,Lenovo,Lenovo X-76,tablet,Android,GSM;WCDMA;LTE,2025-07-14,active
978409,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2024-03-24,active
379588,Oppo,Oppo X-15,smartphone,Android,GSM;WCDMA;LTE,2021-12-17,active
529131,Realme,Realme X-10,smartphone,Android,GSM;WCDMA;LTE,2024-06-04,active
458038,Realme,Realme X-21,smartphone,Android,GSM;WCDMA;LTE;NR,2023-02-04,active
194960,Samsung,Samsung X-33,smartphone,Android,GSM;WCDMA;LTE,2025-01-25,active
277561,Samsung,Samsung X-91,tablet,Android,GSM;WCDMA;LTE,2020-12-08,active
422733,TP-Link,TP-Link X-26,router,Embedded Linux,GSM;WCDMA;LTE,2023-12-10,active
286650,Vivo,Vivo X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2021-05-07,active
285715,Sierra Wireless,Sierra Wireless X-99,iot,Embedded Linux,GSM;WCDMA;NR,2020-08-12,active
706806,Realme,Realme X-76,smartphone,Android,GSM;WCDMA;LTE;NR,2025-11-27,active
278755,Vivo,Vivo X-59,smartphone,Android,GSM;WCDMA;LTE,2024-04-23,active
554928,Realme,Realme X-46,smartphone,Android,GSM;WCDMA;LTE,2025-09-18,active
970168,Lenovo,Lenovo X-21,tablet,Android,GSM;WCDMA;LTE;NR,2021-05-07,active
590406,Samsung,Samsung X-76,smartphone,Android,GSM;WCDMA;LTE;NR,2021-08-05,active
589943,Xiaomi,Xiaomi X-82,smartphone,Android,GSM;WCDMA;LTE,2024-01-11,active
835354,Xiaomi,Xiaomi X-11,smartphone,Android,GSM;WCDMA;LTE,2023-06-11,active
779352,SimCom,SimCom X-55,iot,RTOS,GSM;WCDMA,2023-09-06,active
888576,Vivo,Vivo X-68,smartphone,Android,GSM;WCDMA;LTE;NR,2025-07-24,active
518731,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-06-16,active
811517,Samsung,Samsung X-39,smartphone,Android,GSM;WCDMA;LTE;NR,2024-02-14,active
546582,Huawei,Huawei X-85,tablet,HarmonyOS,GSM;WCDMA;LTE,2024-03-10,active
725843,SimCom,SimCom X-82,iot,RTOS,GSM;WCDMA;NR,2021-11-11,active
926874,Quectel,Quectel X-49,iot,RTOS,GSM;WCDMA;NR,2021-06-15,active
515229,Samsung,Samsung X-94,smartphone,Android,GSM;WCDMA;LTE,2021-05-10,active
184279,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE,2021-03-22,active
682324,Netgear,Netgear X-10,router,Embedded Linux,GSM;WCDMA;LTE;NR,2022-02-16,active
676537,Samsung,Samsung X-70,tablet,Android,GSM;WCDMA;LTE;NR,2023-12-08,active
900122,Telit,Telit X-26,iot,RTOS,GSM;WCDMA,2021-07-25,active
443001,ZTE,ZTE X-86,router,Embedded Linux,GSM;WCDMA;LTE,2020-06-16,active
802416,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE,2021-06-12,active
456359,Samsung,Samsung X-88,smartphone,Android,GSM;WCDMA;LTE;NR,2023-02-21,active
341249,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE,2023-02-11,active
502722,Huawei,Huawei X-29,tablet,HarmonyOS,GSM;WCDMA;LTE,2023-11-27,active
604000,Oppo,Oppo X-32,smartphone,Android,GSM;WCDMA;LTE,2025-09-27,active
211600,Samsung,Samsung X-54,smartphone,Android,GSM;WCDMA;LTE;NR,2020-11-28,active
524121,Huawei,Huawei X-30,router,HarmonyOS,GSM;WCDMA;LTE,2024-09-13,active
819636,Oppo,Oppo X-93,smartphone,Android,GSM;WCDMA;LTE;NR,2023-07-25,active
157159,Xiaomi,Xiaomi X-91,smartphone,Android,GSM;WCDMA;LTE,2023-09-12,active
918941,Xiaomi,Xiaomi X-78,smartphone,Android,GSM;WCDMA;LTE;NR,2020-03-14,active
657540,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE,2025-10-09,active
307212,Vivo,Vivo X-68,smartphone,Android,GSM;WCDMA;LTE;NR,2023-05-02,active
227455,ZTE,ZTE X-56,router,Embedded Linux,GSM;WCDMA;LTE,2024-11-12,active
364583,Realme,Realme X-47,smartphone,Android,GSM;WCDMA;LTE;NR,2020-09-09,active
287410,Oppo,Oppo X-12,smartphone,Android,GSM;WCDMA;LTE;NR,2022-11-02,active
724719,Realme,Realme X-14,smartphone,Android,GSM;WCDMA;LTE;NR,2023-04-06,active
188129,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-05-12,active
580280,Samsung,Samsung X-77,tablet,Android,GSM;WCDMA;LTE;NR,2020-02-11,active
490904,Vivo,Vivo X-91,smartphone,Android,GSM;WCDMA;LTE;NR,2020-07-17,active
860636,Realme,Realme X-48,smartphone,Android,GSM;WCDMA;LTE;NR,2020-03-24,active
369335,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2024-05-10,active
745483,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE,2023-04-25,active
558170,Realme,Realme X-33,smartphone,Android,GSM;WCDMA;LTE,2025-01-20,active
518036,Sierra Wireless,Sierra Wireless X-44,iot,Embedded Linux,GSM;WCDMA,2021-01-26,active
534451,Lenovo,Lenovo X-44,tablet,Android,GSM;WCDMA;LTE;NR,2025-06-04,active
332074,Realme,Realme X-51,smartphone,Android,GSM;WCDMA;LTE,2024-05-24,active
846621,Huawei,Huawei X-85,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2024-06-18,active
507937,Vivo,Vivo X-11,smartphone,Android,GSM;WCDMA;LTE,2022-06-27,active
565969,Realme,Realme X-73,smartphone,Android,GSM;WCDMA;LTE,2025-03-22,active
509008,Samsung,Samsung X-94,smartphone,Android,GSM;WCDMA;LTE;NR,2020-11-16,active
688592,Quectel,Quectel X-36,iot,RTOS,GSM;WCDMA;NR,2024-06-10,active
405998,Huawei,Huawei X-96,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2021-10-19,active
274833,Huawei,Huawei X-63,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2020-05-18,active
880195,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2021-07-20,active
990941,Oppo,Oppo X-37,smartphone,Android,GSM;WCDMA;LTE,2020-10-10,active
287299,ZTE,ZTE X-80,router,Embedded Linux,GSM;WCDMA;LTE;NR,2021-07-20,active
392426,Xiaomi,Xiaomi X-90,smartphone,Android,GSM;WCDMA;LTE,2025-11-25,active
767117,Vivo,Vivo X-78,smartphone,Android,GSM;WCDMA;LTE,2023-08-25,active
586449,Oppo,Oppo X-30,smartphone,Android,GSM;WCDMA;LTE;NR,2021-07-10,active
103499,Xiaomi,Xiaomi X-69,smartphone,Android,GSM;WCDMA;LTE;NR,2025-02-13,active
708339,Huawei,Huawei X-62,tablet,HarmonyOS,GSM;WCDMA;LTE,2020-10-08,active
245303,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2020-06-20,active
362081,Realme,Realme X-70,smartphone,Android,GSM;WCDMA;LTE;NR,2022-01-24,active
730553,ZTE,ZTE X-80,router,Embedded Linux,GSM;WCDMA;LTE;NR,2021-03-15,active
486991,Samsung,Samsung X-32,tablet,Android,GSM;WCDMA;LTE;NR,2025-04-11,active
239093,Samsung,Samsung X-36,smartphone,Android,GSM;WCDMA;LTE;NR,2023-04-22,active
732552,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-11-04,active
942726,Lenovo,Lenovo X-30,tablet,Android,GSM;WCDMA;LTE,2025-02-01,active
884972,Realme,Realme X-62,smartphone,Android,GSM;WCDMA;LTE;NR,2023-07-03,active
921079,Xiaomi,Xiaomi X-78,smartphone,Android,GSM;WCDMA;LTE,2024-11-18,active
849484,Oppo,Oppo X-17,smartphone,Android,GSM;WCDMA;LTE,2023-12-25,active
141844,Realme,Realme X-75,smartphone,Android,GSM;WCDMA;LTE;NR,2023-07-26,active
230083,Xiaomi,Xiaomi X-84,smartphone,Android,GSM;WCDMA;LTE;NR,2020-12-06,active
484265,Xiaomi,Xiaomi X-28,smartphone,Android,GSM;WCDMA;LTE;NR,2023-04-09,active
201843,Realme,Realme X-19,smartphone,Android,GSM;WCDMA;LTE;NR,2025-08-25,active
356616,Lenovo,Lenovo X-47,tablet,Android,GSM;WCDMA;LTE;NR,2022-08-23,active
370450,Vivo,Vivo X-14,smartphone,Android,GSM;WCDMA;LTE;NR,2021-09-10,active
127200,Xiaomi,Xiaomi X-82,smartphone,Android,GSM;WCDMA;LTE,2022-05-23,active
265992,Xiaomi,Xiaomi X-70,smartphone,Android,GSM;WCDMA;LTE;NR,2025-05-05,active
879860,TP-Link,TP-Link X-28,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-05-21,active
338989,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE,2024-01-09,active
481851,Huawei,Huawei X-71,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2021-06-21,active
263448,Vivo,Vivo X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2023-08-21,active
277336,ZTE,ZTE X-32,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-01-22,active
167898,Xiaomi,Xiaomi X-36,smartphone,Android,GSM;WCDMA;LTE,2022-10-25,active
864162,Samsung,Samsung X-55,tablet,Android,GSM;WCDMA;LTE;NR,2024-11-01,active
980779,Samsung,Samsung X-35,tablet,Android,GSM;WCDMA;LTE,2020-07-21,active
203641,Quectel,Quectel X-44,iot,RTOS,GSM;WCDMA;NR,2024-12-18,active
183306,Quectel,Quectel X-67,iot,RTOS,GSM;WCDMA;NR,2021-04-09,active
935998,Samsung,Samsung X-39,tablet,Android,GSM;WCDMA;LTE;NR,2023-03-02,active
738727,Xiaomi,Xiaomi X-21,smartphone,Android,GSM;WCDMA;LTE;NR,2025-02-05,active
647941,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE,2024-08-15,active
203043,Samsung,Samsung X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2020-04-16,active
222060,Oppo,Oppo X-35,smartphone,Android,GSM;WCDMA;LTE,2024-04-20,active
610898,Samsung,Samsung X-84,smartphone,Android,GSM;WCDMA;LTE;NR,2020-12-15,active
915158,Huawei,Huawei X-10,tablet,HarmonyOS,GSM;WCDMA;LTE,2023-10-09,active
616533,Lenovo,Lenovo X-74,tablet,Android,GSM;WCDMA;LTE;NR,2022-11-10,active
377033,TP-Link,TP-Link X-53,router,Embedded Linux,GSM;WCDMA;LTE,2024-09-10,active
756326,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE,2024-08-16,active
271055,Oppo,Oppo X-96,smartphone,Android,GSM;WCDMA;LTE,2023-06-21,active
820328,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2021-04-10,active
626154,Vivo,Vivo X-70,smartphone,Android,GSM;WCDMA;LTE,2022-10-07,active
698745,Lenovo,Lenovo X-30,tablet,Android,GSM;WCDMA;LTE,2023-03-28,active
265615,Samsung,Samsung X-51,tablet,Android,GSM;WCDMA;LTE;NR,2023-11-20,active
927062,Realme,Realme X-44,smartphone,Android,GSM;WCDMA;LTE,2022-08-28,active
974972,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2022-12-11,active
571552,Vivo,Vivo X-60,smartphone,Android,GSM;WCDMA;LTE;NR,2020-07-02,active
528645,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-12-07,active
318742,Lenovo,Lenovo X-47,tablet,Android,GSM;WCDMA;LTE;NR,2020-06-14,active
929339,Vivo,Vivo X-81,smartphone,Android,GSM;WCDMA;LTE;NR,2021-10-17,active
561481,Huawei,Huawei X-19,router,HarmonyOS,GSM;WCDMA;LTE,2022-12-16,active
856300,Samsung,Samsung X-94,smartphone,Android,GSM;WCDMA;LTE,2025-08-08,active
393750,Telit,Telit X-17,iot,RTOS,GSM;WCDMA,2025-06-09,active
664024,Xiaomi,Xiaomi X-24,smartphone,Android,GSM;WCDMA;LTE;NR,2025-02-11,active
912901,Samsung,Samsung X-29,tablet,Android,GSM;WCDMA;LTE;NR,2024-04-18,active
192280,Xiaomi,Xiaomi X-83,smartphone,Android,GSM;WCDMA;LTE;NR,2025-05-18,active
656822,Huawei,Huawei X-27,router,HarmonyOS,GSM;WCDMA;LTE;NR,2020-12-23,active
874958,Xiaomi,Xiaomi X-67,smartphone,Android,GSM;WCDMA;LTE;NR,2021-03-11,active
591075,Xiaomi,Xiaomi X-52,smartphone,Android,GSM;WCDMA;LTE,2025-05-09,active
732938,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2023-07-26,active
609982,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE,2023-01-17,active
937055,Vivo,Vivo X-72,smartphone,Android,GSM;WCDMA;LTE,2022-11-03,active
870109,Samsung,Samsung X-81,smartphone,Android,GSM;WCDMA;LTE;NR,2024-03-26,active
638444,Huawei,Huawei X-83,router,HarmonyOS,GSM;WCDMA;LTE;NR,2024-11-07,active
888432,Realme,Realme X-65,smartphone,Android,GSM;WCDMA;LTE;NR,2023-08-24,active
259598,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2023-09-25,active
826229,Huawei,Huawei X-12,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2022-01-20,active
968454,Samsung,Samsung X-38,smartphone,Android,GSM;WCDMA;LTE,2021-05-28,active
333717,Xiaomi,Xiaomi X-78,smartphone,Android,GSM;WCDMA;LTE;NR,2025-04-25,active
961431,Xiaomi,Xiaomi X-83,smartphone,Android,GSM;WCDMA;LTE,2021-04-10,active
290407,Vivo,Vivo X-87,smartphone,Android,GSM;WCDMA;LTE;NR,2020-03-18,active
465449,Sierra Wireless,Sierra Wireless X-50,iot,Embedded Linux,GSM;WCDMA;NR,2025-04-07,active
417644,Xiaomi,Xiaomi X-39,smartphone,Android,GSM;WCDMA;LTE;NR,2021-06-01,active
243982,ZTE,ZTE X-25,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-01-15,active
880080,TP-Link,TP-Link X-58,router,Embedded Linux,GSM;WCDMA;LTE,2023-07-07,active
315621,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2024-12-17,active
227615,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE;NR,2025-10-12,active
886099,Telit,Telit X-34,iot,RTOS,GSM;WCDMA,2020-09-12,active
601197,Samsung,Samsung X-68,smartphone,Android,GSM;WCDMA;LTE,2023-07-13,active
999146,Xiaomi,Xiaomi X-49,smartphone,Android,GSM;WCDMA;LTE;NR,2023-11-10,active
340500,Quectel,Quectel X-93,iot,RTOS,GSM;WCDMA;NR,2023-08-01,active
388060,Lenovo,Lenovo X-15,tablet,Android,GSM;WCDMA;LTE,2021-03-19,active
109724,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-01-20,active
941356,Realme,Realme X-94,smartphone,Android,GSM;WCDMA;LTE,2024-07-27,active
265132,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2025-11-06,active
482801,Huawei,Huawei X-30,router,HarmonyOS,GSM;WCDMA;LTE,2021-05-13,active
755687,Xiaomi,Xiaomi X-89,smartphone,Android,GSM;WCDMA;LTE,2020-06-01,active
593357,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE,2023-10-24,active
650716,Samsung,Samsung X-11,smartphone,Android,GSM;WCDMA;LTE,2021-02-14,active
169547,Oppo,Oppo X-69,smartphone,Android,GSM;WCDMA;LTE;NR,2024-08-05,active
998541,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE;NR,2022-03-11,active
788258,Vivo,Vivo X-95,smartphone,Android,GSM;WCDMA;LTE;NR,2023-08-24,active
971460,TP-Link,TP-Link X-26,router,Embedded Linux,GSM;WCDMA;LTE,2021-03-08,active
791231,Samsung,Samsung X-61,smartphone,Android,GSM;WCDMA;LTE,2024-02-08,active
337212,Realme,Realme X-94,smartphone,Android,GSM;WCDMA;LTE,2025-08-22,active
719482,Vivo,Vivo X-44,smartphone,Android,GSM;WCDMA;LTE;NR,2021-06-14,active
492975,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE,2021-03-01,active
249898,Samsung,Samsung X-30,tablet,Android,GSM;WCDMA;LTE,2020-10-16,active
607348,TP-Link,TP-Link X-90,router,Embedded Linux,GSM;WCDMA;LTE;NR,2024-07-15,active
325272,Xiaomi,Xiaomi X-79,smartphone,Android,GSM;WCDMA;LTE;NR,2025-05-21,active
905842,Xiaomi,Xiaomi X-53,smartphone,Android,GSM;WCDMA;LTE;NR,2021-05-11,active
946188,ZTE,ZTE X-94,router,Embedded Linux,GSM;WCDMA;LTE,2022-09-09,active
166183,Huawei,Huawei X-92,tablet,HarmonyOS,GSM;WCDMA;LTE,2024-03-04,active
338157,Quectel,Quectel X-25,iot,RTOS,GSM;WCDMA;NR,2022-03-28,active
464510,Oppo,Oppo X-80,smartphone,Android,GSM;WCDMA;LTE;NR,2020-09-06,active
516869,TP-Link,TP-Link X-28,router,Embedded Linux,GSM;WCDMA;LTE;NR,2021-01-07,active
869038,Samsung,Samsung X-82,tablet,Android,GSM;WCDMA;LTE;NR,2024-01-26,active
659054,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE,2021-02-22,active
273681,Samsung,Samsung X-29,tablet,Android,GSM;WCDMA;LTE;NR,2024-07-28,active
312018,Oppo,Oppo X-47,smartphone,Android,GSM;WCDMA;LTE,2024-07-16,active
590737,Realme,Realme X-48,smartphone,Android,GSM;WCDMA;LTE,2022-12-18,active
800574,Realme,Realme X-88,smartphone,Android,GSM;WCDMA;LTE;NR,2020-01-25,active
530309,Oppo,Oppo X-30,smartphone,Android,GSM;WCDMA;LTE;NR,2021-07-26,active
267188,Huawei,Huawei X-85,tablet,HarmonyOS,GSM;WCDMA;LTE,2022-02-08,active
389635,Oppo,Oppo X-25,smartphone,Android,GSM;WCDMA;LTE;NR,2024-11-05,active
315829,Realme,Realme X-45,smartphone,Android,GSM;WCDMA;LTE;NR,2020-11-04,active
645909,Samsung,Samsung X-90,smartphone,Android,GSM;WCDMA;LTE;NR,2021-11-15,active
